#Archive/File	Name	Time	Size	Type
Archive	GSE126918_RAW.tar	03/26/2020 12:55:00	2065438720	TAR
File	GSM3657270_pool-6-plasmid-normalizedcount.txt.gz	03/06/2019 14:01:58	2071	TXT
File	GSM3657271_pool-7-plasmid-normalizedcount.txt.gz	03/06/2019 14:01:58	2075	TXT
File	GSM3657272_pool-8-plasmid-normalizedcount.txt.gz	03/06/2019 14:01:58	2041	TXT
File	GSM3657273_pool-9-plasmid-normalizedcount.txt.gz	03/06/2019 14:01:58	2061	TXT
File	GSM3657274_pool-1-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:58	2029	TXT
File	GSM3657275_pool-13-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:58	2092	TXT
File	GSM3657276_pool-2-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:58	2070	TXT
File	GSM3657277_pool-20-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:58	2095	TXT
File	GSM3657278_pool-21-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	2076	TXT
File	GSM3657279_pool-22-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	1143	TXT
File	GSM3657280_pool-23-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	2071	TXT
File	GSM3657281_pool-24-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	2067	TXT
File	GSM3657282_pool-25-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	2093	TXT
File	GSM3657283_pool-26-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	2044	TXT
File	GSM3657284_pool-27-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	2067	TXT
File	GSM3657285_pool-3-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	2056	TXT
File	GSM3657286_pool-31-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	2104	TXT
File	GSM3657287_pool-33-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	2074	TXT
File	GSM3657288_pool-34-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	2108	TXT
File	GSM3657289_pool-35-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	2065	TXT
File	GSM3657290_pool-37-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	2089	TXT
File	GSM3657291_pool-4-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	2043	TXT
File	GSM3657292_pool-41-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	2082	TXT
File	GSM3657293_pool-43-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	783	TXT
File	GSM3657294_pool-7-pregraft-normalizedcount.txt.gz	03/06/2019 14:01:59	2071	TXT
