#Archive/File	Name	Time	Size	Type
Archive	GSE81274_RAW.tar	06/26/2016 09:31:55	30788321280	TAR
File	GSM2148478_CLL_ATAC-seq_3811_1-5-39729_ATAC30-14.bigWig	05/06/2016 11:48:03	204649658	BIGWIG
File	GSM2148478_CLL_ATAC-seq_3811_1-5-39729_ATAC30-14_peaks.narrowPeak.gz	05/10/2016 11:32:11	1207793	NARROWPEAK
File	GSM2148480_CLL_ATAC-seq_3823_1-5-12816_ATAC31-14.bigWig	05/06/2016 11:50:09	188803799	BIGWIG
File	GSM2148480_CLL_ATAC-seq_3823_1-5-12816_ATAC31-14_peaks.narrowPeak.gz	05/10/2016 11:32:11	1363272	NARROWPEAK
File	GSM2148482_CLL_ATAC-seq_3823_1-5-51124_ATAC27-7.bigWig	05/06/2016 11:50:52	268383323	BIGWIG
File	GSM2148482_CLL_ATAC-seq_3823_1-5-51124_ATAC27-7_peaks.narrowPeak.gz	05/10/2016 11:32:11	1114801	NARROWPEAK
File	GSM2148484_CLL_ATAC-seq_3873_1-5-606_ATAC29-8.bigWig	05/06/2016 11:52:24	226554256	BIGWIG
File	GSM2148484_CLL_ATAC-seq_3873_1-5-606_ATAC29-8_peaks.narrowPeak.gz	05/10/2016 11:32:11	752040	NARROWPEAK
File	GSM2148486_CLL_ATAC-seq_3943_1-5-55787_ATAC29-28.bigWig	05/06/2016 11:53:57	297622957	BIGWIG
File	GSM2148486_CLL_ATAC-seq_3943_1-5-55787_ATAC29-28_peaks.narrowPeak.gz	05/10/2016 11:32:12	671170	NARROWPEAK
File	GSM2148488_CLL_ATAC-seq_3980_1-5-49011_ATAC29-9.bigWig	05/06/2016 11:54:58	256812307	BIGWIG
File	GSM2148488_CLL_ATAC-seq_3980_1-5-49011_ATAC29-9_peaks.narrowPeak.gz	05/10/2016 11:32:12	958746	NARROWPEAK
File	GSM2148490_CLL_ATAC-seq_4034_1-5-47284_ATAC27-5.bigWig	05/06/2016 11:57:05	273963391	BIGWIG
File	GSM2148490_CLL_ATAC-seq_4034_1-5-47284_ATAC27-5_peaks.narrowPeak.gz	05/10/2016 11:32:12	888843	NARROWPEAK
File	GSM2148492_CLL_ATAC-seq_4078_1-5-1840_ATAC31-1.bigWig	05/06/2016 11:58:10	265401096	BIGWIG
File	GSM2148492_CLL_ATAC-seq_4078_1-5-1840_ATAC31-1_peaks.narrowPeak.gz	05/10/2016 11:32:12	1151027	NARROWPEAK
File	GSM2148494_CLL_ATAC-seq_4078_1-5-7213_ATAC32-5.bigWig	05/06/2016 11:59:30	196408979	BIGWIG
File	GSM2148494_CLL_ATAC-seq_4078_1-5-7213_ATAC32-5_peaks.narrowPeak.gz	05/10/2016 11:32:13	1200294	NARROWPEAK
File	GSM2148497_CLL_ATAC-seq_4080_1-5-27302_ATAC30-9.bigWig	05/06/2016 12:02:02	232118403	BIGWIG
File	GSM2148497_CLL_ATAC-seq_4080_1-5-27302_ATAC30-9_peaks.narrowPeak.gz	05/10/2016 11:32:13	437290	NARROWPEAK
File	GSM2148499_CLL_ATAC-seq_4102_1-5-12088_ATAC29-29.bigWig	05/06/2016 12:04:40	323235466	BIGWIG
File	GSM2148499_CLL_ATAC-seq_4102_1-5-12088_ATAC29-29_peaks.narrowPeak.gz	05/10/2016 11:32:13	465870	NARROWPEAK
File	GSM2148500_CLL_ATAC-seq_4102_1-5-41533_ATAC29-26.bigWig	05/06/2016 12:04:44	222500968	BIGWIG
File	GSM2148500_CLL_ATAC-seq_4102_1-5-41533_ATAC29-26_peaks.narrowPeak.gz	05/10/2016 11:32:13	891546	NARROWPEAK
File	GSM2148502_CLL_ATAC-seq_4102_1-5-47077_ATAC29-30.bigWig	05/06/2016 12:07:31	257035949	BIGWIG
File	GSM2148502_CLL_ATAC-seq_4102_1-5-47077_ATAC29-30_peaks.narrowPeak.gz	05/10/2016 11:32:13	823591	NARROWPEAK
File	GSM2148504_CLL_ATAC-seq_4189_1-5-48773_ATAC27-2.bigWig	05/06/2016 12:07:33	262659650	BIGWIG
File	GSM2148504_CLL_ATAC-seq_4189_1-5-48773_ATAC27-2_peaks.narrowPeak.gz	05/10/2016 11:32:14	1141899	NARROWPEAK
File	GSM2148506_CLL_ATAC-seq_4251_1-5-12508_ATAC32-7.bigWig	05/06/2016 12:09:09	161395617	BIGWIG
File	GSM2148506_CLL_ATAC-seq_4251_1-5-12508_ATAC32-7_peaks.narrowPeak.gz	05/10/2016 11:32:14	1145319	NARROWPEAK
File	GSM2148508_CLL_ATAC-seq_4251_1-5-19509_ATAC32-8.bigWig	05/06/2016 12:11:16	208738094	BIGWIG
File	GSM2148508_CLL_ATAC-seq_4251_1-5-19509_ATAC32-8_peaks.narrowPeak.gz	05/10/2016 11:32:14	1203555	NARROWPEAK
File	GSM2148510_CLL_ATAC-seq_4333_1-5-11319_ATAC32-6.bigWig	05/06/2016 12:11:15	186762407	BIGWIG
File	GSM2148510_CLL_ATAC-seq_4333_1-5-11319_ATAC32-6_peaks.narrowPeak.gz	05/10/2016 11:32:15	1209835	NARROWPEAK
File	GSM2148512_CLL_ATAC-seq_4621_1-5-1674_ATAC31-3.bigWig	05/06/2016 12:13:10	166294078	BIGWIG
File	GSM2148512_CLL_ATAC-seq_4621_1-5-1674_ATAC31-3_peaks.narrowPeak.gz	05/10/2016 11:32:15	1086931	NARROWPEAK
File	GSM2148514_CLL_ATAC-seq_4621_1-5-36904_ATAC16-2.bigWig	05/06/2016 12:13:19	211701838	BIGWIG
File	GSM2148514_CLL_ATAC-seq_4621_1-5-36904_ATAC16-2_peaks.narrowPeak.gz	05/10/2016 11:32:15	489164	NARROWPEAK
File	GSM2148516_CLL_ATAC-seq_4621_1-5-39762_ATAC31-4.bigWig	05/06/2016 12:15:30	229286992	BIGWIG
File	GSM2148516_CLL_ATAC-seq_4621_1-5-39762_ATAC31-4_peaks.narrowPeak.gz	05/10/2016 11:32:15	848788	NARROWPEAK
File	GSM2148518_CLL_ATAC-seq_4668_1-5-1518_ATAC29-5.bigWig	05/06/2016 12:15:53	246037764	BIGWIG
File	GSM2148518_CLL_ATAC-seq_4668_1-5-1518_ATAC29-5_peaks.narrowPeak.gz	05/10/2016 11:32:16	1047708	NARROWPEAK
File	GSM2148520_CLL_ATAC-seq_4668_1-5-2135_ATAC32-10.bigWig	05/06/2016 12:17:37	201384434	BIGWIG
File	GSM2148520_CLL_ATAC-seq_4668_1-5-2135_ATAC32-10_peaks.narrowPeak.gz	05/10/2016 11:32:16	1202491	NARROWPEAK
File	GSM2148522_CLL_ATAC-seq_4747_1-5-64839_ATAC36-6.bigWig	05/06/2016 12:18:35	244738828	BIGWIG
File	GSM2148522_CLL_ATAC-seq_4747_1-5-64839_ATAC36-6_peaks.narrowPeak.gz	05/10/2016 11:32:16	1142781	NARROWPEAK
File	GSM2148524_CLL_ATAC-seq_4784_1-5-52834_ATAC32-12.bigWig	05/10/2016 04:23:35	162823489	BIGWIG
File	GSM2148524_CLL_ATAC-seq_4784_1-5-52834_ATAC32-12_peaks.narrowPeak.gz	05/10/2016 11:32:16	1066976	NARROWPEAK
File	GSM2148526_CLL_ATAC-seq_4802_1-5-39590_ATAC32-2.bigWig	05/06/2016 12:20:23	159293621	BIGWIG
File	GSM2148526_CLL_ATAC-seq_4802_1-5-39590_ATAC32-2_peaks.narrowPeak.gz	05/10/2016 11:32:17	1016060	NARROWPEAK
File	GSM2148527_CLL_ATAC-seq_4963_1-5-37169_ATAC27-3.bigWig	05/06/2016 12:22:04	231660994	BIGWIG
File	GSM2148527_CLL_ATAC-seq_4963_1-5-37169_ATAC27-3_peaks.narrowPeak.gz	05/10/2016 11:32:17	785663	NARROWPEAK
File	GSM2148529_CLL_ATAC-seq_4989_1-5-54251_ATAC29-25.bigWig	05/06/2016 12:22:43	221058848	BIGWIG
File	GSM2148529_CLL_ATAC-seq_4989_1-5-54251_ATAC29-25_peaks.narrowPeak.gz	05/10/2016 11:32:17	1256696	NARROWPEAK
File	GSM2148531_CLL_ATAC-seq_5019_1-5-39146_ATAC29-21.bigWig	05/06/2016 12:26:01	369564855	BIGWIG
File	GSM2148531_CLL_ATAC-seq_5019_1-5-39146_ATAC29-21_peaks.narrowPeak.gz	05/10/2016 11:32:18	1378864	NARROWPEAK
File	GSM2148533_CLL_ATAC-seq_5044_1-5-42061_ATAC32-4.bigWig	05/06/2016 12:25:21	268535901	BIGWIG
File	GSM2148533_CLL_ATAC-seq_5044_1-5-42061_ATAC32-4_peaks.narrowPeak.gz	05/10/2016 11:32:18	549412	NARROWPEAK
File	GSM2148535_CLL_ATAC-seq_5048_1-5-41821_ATAC29-23.bigWig	05/06/2016 12:28:20	280955841	BIGWIG
File	GSM2148535_CLL_ATAC-seq_5048_1-5-41821_ATAC29-23_peaks.narrowPeak.gz	05/10/2016 11:32:18	483897	NARROWPEAK
File	GSM2148536_CLL_ATAC-seq_5129_1-5-52010_ATAC30-6.bigWig	05/06/2016 12:30:35	228920106	BIGWIG
File	GSM2148536_CLL_ATAC-seq_5129_1-5-52010_ATAC30-6_peaks.narrowPeak.gz	05/10/2016 11:32:18	594416	NARROWPEAK
File	GSM2148538_CLL_ATAC-seq_5147_1-5-48105_ATAC17-2.bigWig	05/06/2016 12:30:14	173164431	BIGWIG
File	GSM2148538_CLL_ATAC-seq_5147_1-5-48105_ATAC17-2_peaks.narrowPeak.gz	05/10/2016 11:32:18	707054	NARROWPEAK
File	GSM2148540_CLL_ATAC-seq_5170_1-5-55531_ATAC29-1.bigWig	05/06/2016 12:32:23	195207891	BIGWIG
File	GSM2148540_CLL_ATAC-seq_5170_1-5-55531_ATAC29-1_peaks.narrowPeak.gz	05/10/2016 11:32:19	1233877	NARROWPEAK
File	GSM2148541_CLL_ATAC-seq_5199_1-5-50525_ATAC29-7.bigWig	05/06/2016 12:33:18	248665998	BIGWIG
File	GSM2148541_CLL_ATAC-seq_5199_1-5-50525_ATAC29-7_peaks.narrowPeak.gz	05/10/2016 11:32:19	1183223	NARROWPEAK
File	GSM2148543_CLL_ATAC-seq_5204_1-5-58365_ATAC27-1.bigWig	05/06/2016 12:36:32	315091252	BIGWIG
File	GSM2148543_CLL_ATAC-seq_5204_1-5-58365_ATAC27-1_peaks.narrowPeak.gz	05/10/2016 11:32:19	1096837	NARROWPEAK
File	GSM2148545_CLL_ATAC-seq_5229_1-5-54145_ATAC29-22.bigWig	05/06/2016 12:36:38	249340649	BIGWIG
File	GSM2148545_CLL_ATAC-seq_5229_1-5-54145_ATAC29-22_peaks.narrowPeak.gz	05/10/2016 11:32:19	1189365	NARROWPEAK
File	GSM2148547_CLL_ATAC-seq_5263_1-5-60462_ATAC30-13.bigWig	05/06/2016 12:39:26	209794736	BIGWIG
File	GSM2148547_CLL_ATAC-seq_5263_1-5-60462_ATAC30-13_peaks.narrowPeak.gz	05/10/2016 11:32:20	1223286	NARROWPEAK
File	GSM2148549_CLL_ATAC-seq_5277_1-5-57269_ATAC17-8.bigWig	05/06/2016 12:39:07	170389051	BIGWIG
File	GSM2148549_CLL_ATAC-seq_5277_1-5-57269_ATAC17-8_peaks.narrowPeak.gz	05/10/2016 11:32:20	836966	NARROWPEAK
File	GSM2148551_CLL_CM_H3K27ac_1781_1-5-1614_CM36-21.bigWig	05/06/2016 12:51:00	339813512	BIGWIG
File	GSM2148553_CLL_CM_H3K27me3_1781_1-5-1614_CM36-23.bigWig	05/06/2016 13:05:32	576913466	BIGWIG
File	GSM2148555_CLL_CM_H3K4me1_1781_1-5-1614_CM36-22.bigWig	05/06/2016 13:23:05	563523096	BIGWIG
File	GSM2148557_CLL_CM_IgG_1781_1-5-1614_CM36-24.bigWig	05/06/2016 13:36:18	159089167	BIGWIG
File	GSM2148559_CLL_CM_H3K27ac_2132_1-5-29612_CM36-13.bigWig	05/06/2016 12:50:08	151054378	BIGWIG
File	GSM2148561_CLL_CM_H3K27me3_2132_1-5-29612_CM36-15.bigWig	05/06/2016 13:05:27	187119910	BIGWIG
File	GSM2148563_CLL_CM_H3K4me1_2132_1-5-29612_CM36-14.bigWig	05/06/2016 13:23:53	203472222	BIGWIG
File	GSM2148564_CLL_CM_IgG_2132_1-5-29612_CM36-16.bigWig	05/06/2016 13:36:37	19936998	BIGWIG
File	GSM2148566_CLL_CM_H3K27ac_2459_1-5-34053_CM37-21.bigWig	05/06/2016 12:51:35	141011380	BIGWIG
File	GSM2148568_CLL_CM_H3K27me3_2459_1-5-34053_CM37-23.bigWig	05/06/2016 13:07:42	209074687	BIGWIG
File	GSM2148571_CLL_CM_H3K4me1_2459_1-5-34053_CM37-22.bigWig	05/06/2016 13:25:24	242759742	BIGWIG
File	GSM2148573_CLL_CM_IgG_2459_1-5-34053_CM37-24.bigWig	05/06/2016 13:36:53	26796179	BIGWIG
File	GSM2148575_CLL_CM_H3K27ac_3215_1-5-30597_CM37-17.bigWig	05/06/2016 12:53:19	203730523	BIGWIG
File	GSM2148577_CLL_CM_H3K27me3_3215_1-5-30597_CM37-19.bigWig	05/06/2016 13:07:53	234482949	BIGWIG
